date,Country,Moughataa/Department,Commune/Municipality,z_gpp,biomass_category
2020-10-01 00:00:00,Senegal,Bignona,Tenghory,"-0,04",3. Low decrease
2020-10-01 00:00:00,Senegal,Birkelane,Keur Mboucki,"-0,60",3. Low decrease
2020-10-01 00:00:00,Senegal,Birkelane,Mabo,"-0,66",3. Low decrease
2020-10-01 00:00:00,Senegal,Bounkiling,Boghal,"0,71",4. Low increase
2020-10-01 00:00:00,Senegal,Bounkiling,Bona,"0,71",4. Low increase
2020-10-01 00:00:00,Senegal,Bounkiling,Diaroumé,"0,62",4. Low increase
2020-10-01 00:00:00,Senegal,Dagana,Mbane,"-1,03",2. High decrease
2020-10-01 00:00:00,Senegal,Dagana,Ndiaye,"-1,38",2. High decrease
2020-10-01 00:00:00,Senegal,Diourbel,Ndindy,"-1,27",2. High decrease
2020-10-01 00:00:00,Senegal,Diourbel,Ndoulo,"-1,25",2. High decrease
2020-10-01 00:00:00,Senegal,d'Oussouye,Kabrousse,"0,38",4. Low increase
2020-10-01 00:00:00,Senegal,d'Oussouye,Loudia Ouoloff,"0,08",4. Low increase
2020-10-01 00:00:00,Senegal,Fatick,Diakhao,"-1,33",2. High decrease
2020-10-01 00:00:00,Senegal,Fatick,Fimela,"-1,26",2. High decrease
2020-10-01 00:00:00,Senegal,Fatick,Niakhar,"-1,40",2. High decrease
2020-10-01 00:00:00,Senegal,Fatick,Tattaguine,"-1,31",2. High decrease
2020-10-01 00:00:00,Senegal,Foundiougne,Djilor,"-0,91",3. Low decrease
2020-10-01 00:00:00,Senegal,Foundiougne,Niodior,"-0,47",3. Low decrease
2020-10-01 00:00:00,Senegal,Foundiougne,Toubacouta,"0,11",4. Low increase
2020-10-01 00:00:00,Senegal,Gossas,Colobane,"-1,28",2. High decrease
2020-10-01 00:00:00,Senegal,Gossas,Ouadiour,"-1,29",2. High decrease
2020-10-01 00:00:00,Senegal,Goudiry,Bala,"-0,76",3. Low decrease
2020-10-01 00:00:00,Senegal,Goudiry,Boynguel Bamba,"-0,95",3. Low decrease
2020-10-01 00:00:00,Senegal,Goudiry,Dianké Makha,"-0,60",3. Low decrease
2020-10-01 00:00:00,Senegal,Goudiry,Koulor,"-0,80",3. Low decrease
2020-10-01 00:00:00,Senegal,Goudomp,Djibanar,"-0,04",3. Low decrease
2020-10-01 00:00:00,Senegal,Goudomp,Karantaba,"0,40",4. Low increase
2020-10-01 00:00:00,Senegal,Goudomp,Simbandi Brassou,"0,30",4. Low increase
2020-10-01 00:00:00,Senegal,Guediawaye,Wakhinane Nimzatt,"-0,83",3. Low decrease
2020-10-01 00:00:00,Senegal,Guinguinéo,Mbadakhoune,"-0,84",3. Low decrease
2020-10-01 00:00:00,Senegal,Guinguinéo,Nguélou,"-1,16",2. High decrease
2020-10-01 00:00:00,Senegal,Kaffrine,Gniby,"-0,92",3. Low decrease
2020-10-01 00:00:00,Senegal,Kaffrine,Katakel,"-0,60",3. Low decrease
2020-10-01 00:00:00,Senegal,Kanel,Orkadiere,"-0,89",3. Low decrease
2020-10-01 00:00:00,Senegal,Kanel,Wouro Sidy,"-0,87",3. Low decrease
2020-10-01 00:00:00,Senegal,Kaolack,Koumbal,"-0,74",3. Low decrease
2020-10-01 00:00:00,Senegal,Kaolack,Ndiédieng,"-0,87",3. Low decrease
2020-10-01 00:00:00,Senegal,Kaolack,Sibassor,"-1,08",2. High decrease
2020-10-01 00:00:00,Senegal,Kebémer,Darou Mousty,"-1,64",2. High decrease
2020-10-01 00:00:00,Senegal,Kebémer,Ndande,"-1,69",2. High decrease
2020-10-01 00:00:00,Senegal,Kebémer,Sagatta Gueth,"-1,64",2. High decrease
2020-10-01 00:00:00,Senegal,Kédougou,Bandafassi,"-0,22",3. Low decrease
2020-10-01 00:00:00,Senegal,Kédougou,Fongolembi,"0,04",4. Low increase
2020-10-01 00:00:00,Senegal,Keur Massar,Jaxaay,"-0,99",3. Low decrease
2020-10-01 00:00:00,Senegal,Keur Massar,Malika,"-0,95",3. Low decrease
2020-10-01 00:00:00,Senegal,Keur Massar,Yeumbeul,"-1,06",2. High decrease
2020-10-01 00:00:00,Senegal,Kolda,Dioulacolon,"0,42",4. Low increase
2020-10-01 00:00:00,Senegal,Kolda,Mampatim,"0,30",4. Low increase
2020-10-01 00:00:00,Senegal,Kolda,Saré Bidji,"0,53",4. Low increase
2020-10-01 00:00:00,Senegal,Koumpentoum,Bamba Thialène,"-0,69",3. Low decrease
2020-10-01 00:00:00,Senegal,Koumpentoum,Kouthiaba Wolof,"-0,80",3. Low decrease
2020-10-01 00:00:00,Senegal,Koungheul,Ida Mouride,"-0,77",3. Low decrease
2020-10-01 00:00:00,Senegal,Koungheul,Lour Escale,"-0,63",3. Low decrease
2020-10-01 00:00:00,Senegal,Koungheul,Missirah Wadène,"-0,74",3. Low decrease
2020-10-01 00:00:00,Senegal,Linguére,Barkédji,"-1,12",2. High decrease
2020-10-01 00:00:00,Senegal,Linguére,Dodji,"-0,87",3. Low decrease
2020-10-01 00:00:00,Senegal,Linguére,Sagatta Djoloff,"-1,56",2. High decrease
2020-10-01 00:00:00,Senegal,Linguére,Yang-Yang,"-1,04",2. High decrease
2020-10-01 00:00:00,Senegal,Louga,Coki,"-1,50",2. High decrease
2020-10-01 00:00:00,Senegal,Louga,Keur Momar Sarr,"-1,26",2. High decrease
2020-10-01 00:00:00,Senegal,Louga,Mbédiène,"-1,56",2. High decrease
2020-10-01 00:00:00,Senegal,Louga,Sakal,"-1,51",2. High decrease
2020-10-01 00:00:00,Senegal,Malem Hodar,Darou Minam 2,"-1,30",2. High decrease
2020-10-01 00:00:00,Senegal,Malem Hodar,Sagna,"-0,82",3. Low decrease
2020-10-01 00:00:00,Senegal,Matam,Agnam Civol,"-0,66",3. Low decrease
2020-10-01 00:00:00,Senegal,Matam,Ogo,"-0,78",3. Low decrease
2020-10-01 00:00:00,Senegal,Mbacké,Kael,"-0,95",3. Low decrease
2020-10-01 00:00:00,Senegal,Mbacké,Ndame,"-1,70",2. High decrease
2020-10-01 00:00:00,Senegal,Mbacké,Taïf,"-1,52",2. High decrease
2020-10-01 00:00:00,Senegal,M'bour,Fissel,"-1,46",2. High decrease
2020-10-01 00:00:00,Senegal,M'bour,Séssène,"-1,44",2. High decrease
2020-10-01 00:00:00,Senegal,M'bour,Sindia,"-0,64",3. Low decrease
2020-10-01 00:00:00,Senegal,Médina Yoro Foulah,Fafacourou,"0,30",4. Low increase
2020-10-01 00:00:00,Senegal,Médina Yoro Foulah,Ndorna,"0,55",4. Low increase
2020-10-01 00:00:00,Senegal,Médina Yoro Foulah,Niaming,"0,32",4. Low increase
2020-10-01 00:00:00,Senegal,Nioro du Rip,Médina Sabakh,"-0,16",3. Low decrease
2020-10-01 00:00:00,Senegal,Nioro du Rip,Paoskoto,"-0,29",3. Low decrease
2020-10-01 00:00:00,Senegal,Nioro du Rip,Wack Ngouna,"-0,47",3. Low decrease
2020-10-01 00:00:00,Senegal,Pikine,Pikine-Dagoudane,"-0,80",3. Low decrease
2020-10-01 00:00:00,Senegal,Pikine,Thiaroye,"-0,92",3. Low decrease
2020-10-01 00:00:00,Senegal,Podor,Cas-Cas,"-0,66",3. Low decrease
2020-10-01 00:00:00,Senegal,Podor,Gamadji Saré,"-0,64",3. Low decrease
2020-10-01 00:00:00,Senegal,Podor,Saldé,"-0,72",3. Low decrease
2020-10-01 00:00:00,Senegal,Podor,Thillé Boubacar,"-0,75",3. Low decrease
2020-10-01 00:00:00,Senegal,Ranérou-Ferlo,Vélingara,"-0,84",3. Low decrease
2020-10-01 00:00:00,Senegal,Rufisque,Bambylor,"-0,79",3. Low decrease
2020-10-01 00:00:00,Senegal,Rufisque,Diamniadio,"-0,21",3. Low decrease
2020-10-01 00:00:00,Senegal,Rufisque,Rufisque,"-1,41",2. High decrease
2020-10-01 00:00:00,Senegal,Rufisque,Sangalkam,"-0,90",3. Low decrease
2020-10-01 00:00:00,Senegal,Saint-Louis,Rao,"-1,49",2. High decrease
2020-10-01 00:00:00,Senegal,Salemata,Dakateli,"0,01",4. Low increase
2020-10-01 00:00:00,Senegal,Salemata,Dar Salam,"-0,01",3. Low decrease
2020-10-01 00:00:00,Senegal,Saraya,Bembou,"0,00",4. Low increase
2020-10-01 00:00:00,Senegal,Saraya,Sabodala,"-0,28",3. Low decrease
2020-10-01 00:00:00,Senegal,Sédhiou,Diendé,"0,29",4. Low increase
2020-10-01 00:00:00,Senegal,Sédhiou,Djibabouya,"0,24",4. Low increase
2020-10-01 00:00:00,Senegal,Sédhiou,Djiredji,"0,06",4. Low increase
2020-10-01 00:00:00,Senegal,Tambacouda,Koussanar,"-0,77",3. Low decrease
2020-10-01 00:00:00,Senegal,Tambacouda,Makacolibantang,"-0,21",3. Low decrease
2020-10-01 00:00:00,Senegal,Tambacouda,Missirah,"-0,33",3. Low decrease
2020-10-01 00:00:00,Senegal,Thiés,Keur Moussa,"-0,83",3. Low decrease
2020-10-01 00:00:00,Senegal,Thiés,Ndiéyené Sirah,"-1,84",2. High decrease
2020-10-01 00:00:00,Senegal,Thiés,Ngoudiane,"-1,71",2. High decrease
2020-10-01 00:00:00,Senegal,Thiés,Notto,"-1,57",2. High decrease
2020-10-01 00:00:00,Senegal,Thiés,Thiénaba,"-1,71",2. High decrease
2020-10-01 00:00:00,Senegal,Thiés,Touba Toul,"-1,95",2. High decrease
2020-10-01 00:00:00,Senegal,Tivaouane,Méouane,"-1,70",2. High decrease
2020-10-01 00:00:00,Senegal,Tivaouane,Mérina Dakhar,"-1,99",2. High decrease
2020-10-01 00:00:00,Senegal,Tivaouane,Niakhène,"-1,85",2. High decrease
2020-10-01 00:00:00,Senegal,Tivaouane,Pambal,"-1,66",2. High decrease
2020-10-01 00:00:00,Senegal,Vélingara,Bonconto,"-0,13",3. Low decrease
2020-10-01 00:00:00,Senegal,Vélingara,Pakour,"-0,02",3. Low decrease
2020-10-01 00:00:00,Senegal,Vélingara,Saré Coly Sallé,"0,03",4. Low increase
2020-10-01 00:00:00,Senegal,Ziguinchor,Niaguis,"-0,15",3. Low decrease
2020-10-01 00:00:00,Senegal,Ziguinchor,Nyassia,"-0,21",3. Low decrease
2020-11-01 00:00:00,Mauritania,Aioun,Aioun,"0,23",4. Low increase
2020-11-01 00:00:00,Mauritania,Aioun,Bennemane,"1,65",5. High increase
2020-11-01 00:00:00,Mauritania,Aioun,Doueirare,"-0,30",3. Low decrease
2020-11-01 00:00:00,Mauritania,Aioun,Egjert,"-0,11",3. Low decrease
2020-11-01 00:00:00,Mauritania,Aioun,N'Savenni,"-0,85",3. Low decrease
2020-11-01 00:00:00,Mauritania,Aioun,Oum Lahyadh,"-0,86",3. Low decrease
2020-11-01 00:00:00,Mauritania,Aioun,Tinhemmad,"1,23",5. High increase
2020-11-01 00:00:00,Mauritania,Akjoujt,Akjoujt,"-0,20",3. Low decrease
2020-11-01 00:00:00,Mauritania,Akjoujt,Akjoujt 2,"-0,21",3. Low decrease
2020-11-01 00:00:00,Mauritania,Akjoujt,Bennechab,"-0,24",3. Low decrease
2020-11-01 00:00:00,Mauritania,Aleg,Agchourguit,"-0,74",3. Low decrease
2020-11-01 00:00:00,Mauritania,Aleg,Aleg,"0,72",4. Low increase
2020-11-01 00:00:00,Mauritania,Aleg,Bouhdide,"0,02",4. Low increase
2020-11-01 00:00:00,Mauritania,Aleg,Cheggar,"-0,69",3. Low decrease
2020-11-01 00:00:00,Mauritania,Aleg,Djellewar,"-0,64",3. Low decrease
2020-11-01 00:00:00,Mauritania,Aleg,Male,"-0,73",3. Low decrease
2020-11-01 00:00:00,Mauritania,Amourj,Adel Bagrou,"0,47",4. Low increase
2020-11-01 00:00:00,Mauritania,Amourj,Amourj,"0,95",4. Low increase
2020-11-01 00:00:00,Mauritania,Amourj,Bougadoum,"1,85",5. High increase
2020-11-01 00:00:00,Mauritania,Aoujeft,Aoujeft,"-0,81",3. Low decrease
2020-11-01 00:00:00,Mauritania,Aoujeft,Aoujeft 2,"-0,17",3. Low decrease
2020-11-01 00:00:00,Mauritania,Aoujeft,El Meddah,"-0,19",3. Low decrease
2020-11-01 00:00:00,Mauritania,Aoujeft,Maeden,"-0,19",3. Low decrease
2020-11-01 00:00:00,Mauritania,Aoujeft,N'Teirguent,"-0,13",3. Low decrease
2020-11-01 00:00:00,Mauritania,Atar,Ain Ehel Taya,"-0,19",3. Low decrease
2020-11-01 00:00:00,Mauritania,Atar,Atar,"-0,20",3. Low decrease
2020-11-01 00:00:00,Mauritania,Atar,Choum,"-0,21",3. Low decrease
2020-11-01 00:00:00,Mauritania,Atar,Tawaz,"-0,20",3. Low decrease
2020-11-01 00:00:00,Mauritania,Bababé,Aere M'bar,"0,03",4. Low increase
2020-11-01 00:00:00,Mauritania,Bababé,Bababe,"0,69",4. Low increase
2020-11-01 00:00:00,Mauritania,Bababé,El Varae,"0,14",4. Low increase
2020-11-01 00:00:00,Mauritania,Barkéol,Barkeol,"-0,76",3. Low decrease
2020-11-01 00:00:00,Mauritania,Barkéol,Boulahrath,"-0,71",3. Low decrease
2020-11-01 00:00:00,Mauritania,Barkéol,Daghveg,"-0,73",3. Low decrease
2020-11-01 00:00:00,Mauritania,Barkéol,El Ghabra,"-0,72",3. Low decrease
2020-11-01 00:00:00,Mauritania,Barkéol,Gueller,"-0,77",3. Low decrease
2020-11-01 00:00:00,Mauritania,Barkéol,Laoueissi,"-0,74",3. Low decrease
2020-11-01 00:00:00,Mauritania,Barkéol,Lebheir,"-0,78",3. Low decrease
2020-11-01 00:00:00,Mauritania,Barkéol,Rdheidhie,"-0,68",3. Low decrease
2020-11-01 00:00:00,Mauritania,Bassikounou,Bassikounou,"1,58",5. High increase
2020-11-01 00:00:00,Mauritania,Bassikounou,Dhar,"-0,82",3. Low decrease
2020-11-01 00:00:00,Mauritania,Bassikounou,El Megve,"1,42",5. High increase
2020-11-01 00:00:00,Mauritania,Bassikounou,Fassala,"1,50",5. High increase
2020-11-01 00:00:00,Mauritania,Bir Moghrein,Bir Mogrein,"-0,30",3. Low decrease
2020-11-01 00:00:00,Mauritania,Bir Moghrein,Bir Mogrein 2,"-0,24",3. Low decrease
2020-11-01 00:00:00,Mauritania,Boghé,Boghe,"-0,05",3. Low decrease
2020-11-01 00:00:00,Mauritania,Boghé,Boghe 2,"0,00",4. Low increase
2020-11-01 00:00:00,Mauritania,Boghé,Dar El Avia,"-0,05",3. Low decrease
2020-11-01 00:00:00,Mauritania,Boghé,Dar El Barka,"-0,14",3. Low decrease
2020-11-01 00:00:00,Mauritania,Boghé,Wel Birem,"-0,05",3. Low decrease
2020-11-01 00:00:00,Mauritania,Boumdeid,Boumdeid,"-0,75",3. Low decrease
2020-11-01 00:00:00,Mauritania,Boumdeid,Boumdeid 2,"-0,13",3. Low decrease
2020-11-01 00:00:00,Mauritania,Boumdeid,Hsey Tine,"-0,82",3. Low decrease
2020-11-01 00:00:00,Mauritania,Boumdeid,Leftah,"-0,78",3. Low decrease
2020-11-01 00:00:00,Mauritania,Boutilimit,Ajweir,"-0,74",3. Low decrease
2020-11-01 00:00:00,Mauritania,Boutilimit,Boutilimit,"-0,25",3. Low decrease
2020-11-01 00:00:00,Mauritania,Boutilimit,Boutilimit 2,"-0,16",3. Low decrease
2020-11-01 00:00:00,Mauritania,Boutilimit,El Mouyessar,"-0,25",3. Low decrease
2020-11-01 00:00:00,Mauritania,Boutilimit,Elb Adress,"-0,82",3. Low decrease
2020-11-01 00:00:00,Mauritania,Boutilimit,Nebaghiye,"-0,78",3. Low decrease
2020-11-01 00:00:00,Mauritania,Boutilimit,N'Teichet,"-0,73",3. Low decrease
2020-11-01 00:00:00,Mauritania,Boutilimit,Tenghadej,"-0,27",3. Low decrease
2020-11-01 00:00:00,Mauritania,Chinguetti,Ain Savra,"-0,16",3. Low decrease
2020-11-01 00:00:00,Mauritania,Chinguetti,Chinguity,"-0,20",3. Low decrease
2020-11-01 00:00:00,Mauritania,Chinguetti,Chinguity 3,"-0,16",3. Low decrease
2020-11-01 00:00:00,Mauritania,Chinguetti,Ouadane,"-0,19",3. Low decrease
2020-11-01 00:00:00,Mauritania,Chinguetti,Ouadane 2,"-0,88",3. Low decrease
2020-11-01 00:00:00,Mauritania,Djiguenni,Aoueinat Ezbel,"2,42",6. Very high increase
2020-11-01 00:00:00,Mauritania,Djiguenni,Beneamane,"1,50",5. High increase
2020-11-01 00:00:00,Mauritania,Djiguenni,Djigueni,"1,79",5. High increase
2020-11-01 00:00:00,Mauritania,Djiguenni,Feirenni,"1,71",5. High increase
2020-11-01 00:00:00,Mauritania,Djiguenni,Ghlig Ehel Beye,"1,68",5. High increase
2020-11-01 00:00:00,Mauritania,Djiguenni,Kasr El Barka,"1,70",5. High increase
2020-11-01 00:00:00,Mauritania,Djiguenni,Mabrouk,"1,37",5. High increase
2020-11-01 00:00:00,Mauritania,F'Dérik,Fderik,"-0,24",3. Low decrease
2020-11-01 00:00:00,Mauritania,F'Dérik,Fderik 2,"-0,89",3. Low decrease
2020-11-01 00:00:00,Mauritania,Guérou,El Ghayra,"-0,83",3. Low decrease
2020-11-01 00:00:00,Mauritania,Guérou,Guerou,"1,11",5. High increase
2020-11-01 00:00:00,Mauritania,Guérou,Guerrou 2,"0,20",4. Low increase
2020-11-01 00:00:00,Mauritania,Guérou,Kamour,"-0,83",3. Low decrease
2020-11-01 00:00:00,Mauritania,Guérou,Oudei J'rid,"-0,83",3. Low decrease
2020-11-01 00:00:00,Mauritania,Kaédi,Djewol,"0,29",4. Low increase
2020-11-01 00:00:00,Mauritania,Kaédi,Ganki,"0,29",4. Low increase
2020-11-01 00:00:00,Mauritania,Kaédi,Kaedi,"0,13",4. Low increase
2020-11-01 00:00:00,Mauritania,Kaédi,Lexeiba,"0,41",4. Low increase
2020-11-01 00:00:00,Mauritania,Kaédi,Nere Walo,"0,18",4. Low increase
2020-11-01 00:00:00,Mauritania,Kaédi,Tifonde Cive,"1,23",5. High increase
2020-11-01 00:00:00,Mauritania,Kaédi,Toghomadi,"0,32",4. Low increase
2020-11-01 00:00:00,Mauritania,Kankossa,Blajmil,"1,35",5. High increase
2020-11-01 00:00:00,Mauritania,Kankossa,Hamed,"1,81",5. High increase
2020-11-01 00:00:00,Mauritania,Kankossa,Kankossa,"1,34",5. High increase
2020-11-01 00:00:00,Mauritania,Kankossa,Sani,"1,35",5. High increase
2020-11-01 00:00:00,Mauritania,Kankossa,Tenaha,"1,94",5. High increase
2020-11-01 00:00:00,Mauritania,Keur-Macéne,Keur Macene,"0,51",4. Low increase
2020-11-01 00:00:00,Mauritania,Keur-Macéne,M'Balal,"-0,01",3. Low decrease
2020-11-01 00:00:00,Mauritania,Keur-Macéne,N'Diago,"0,36",4. Low increase
2020-11-01 00:00:00,Mauritania,Kiffa,Eghaourat,"1,36",5. High increase
2020-11-01 00:00:00,Mauritania,Kiffa,El Melgue,"1,16",5. High increase
2020-11-01 00:00:00,Mauritania,Kiffa,Kiffa,"1,11",5. High increase
2020-11-01 00:00:00,Mauritania,Kiffa,Kouroudjel,"1,26",5. High increase
2020-11-01 00:00:00,Mauritania,Kiffa,Legrane,"1,34",5. High increase
2020-11-01 00:00:00,Mauritania,Kiffa,Nouamlein,"-0,83",3. Low decrease
2020-11-01 00:00:00,Mauritania,Kobenni,Gogui Zemmal,"1,53",5. High increase
2020-11-01 00:00:00,Mauritania,Kobenni,Hassi Ehel Ahmed Bechne,"1,38",5. High increase
2020-11-01 00:00:00,Mauritania,Kobenni,Kobenni,"1,35",5. High increase
2020-11-01 00:00:00,Mauritania,Kobenni,Leghlig,"1,55",5. High increase
2020-11-01 00:00:00,Mauritania,Kobenni,Medbougou,"1,94",5. High increase
2020-11-01 00:00:00,Mauritania,Kobenni,Timzine,"1,30",5. High increase
2020-11-01 00:00:00,Mauritania,Kobenni,Voulaniya,"1,82",5. High increase
2020-11-01 00:00:00,Mauritania,Maghama,Beilouguet Litam,"1,11",5. High increase
2020-11-01 00:00:00,Mauritania,Maghama,Dao,"1,23",5. High increase
2020-11-01 00:00:00,Mauritania,Maghama,Dolol Cive,"0,66",4. Low increase
2020-11-01 00:00:00,Mauritania,Maghama,Maghama,"1,10",5. High increase
2020-11-01 00:00:00,Mauritania,Maghama,Sagne,"0,77",4. Low increase
2020-11-01 00:00:00,Mauritania,Maghama,Toulel,"1,29",5. High increase
2020-11-01 00:00:00,Mauritania,Maghama,Vrae Litam,"0,91",4. Low increase
2020-11-01 00:00:00,Mauritania,Maghama,Wali Djantang,"0,86",4. Low increase
2020-11-01 00:00:00,Mauritania,Magta-Lahar,Djonabe,"-0,74",3. Low decrease
